Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Huendae,suv,4,2003,"95,002 SAR",2008,"44,349 SAR",202426,12.39,4WD,STANDARD,Madinah,7,-5,Black,individual,0
JournalMotors,sedan,6,1999,"95,569 SAR",2005,"40,855 SAR",49953,8.69,2WD,premium,Dammam,10,-5,Color Black,company,0
Honta,sedan,4,2005,"92,251 SAR",2012,"50,344 SAR",57037,20.93,4WD,premium,Makkah,12,-3,Color Blue,individual,1
Masda,suv,4,2009,,2015,"46,806 SAR",102952,8.94,2WD,standard,Riyadh,3,3,Color Blue,individual,0
JournalMotors,sedan,6,2005,,2011,"41,628 SAR",256659,4790.0mpl,4WD,standard,Dammam,3,2,Gray Color,individual,0
Fourd,sedan,4,1997,"65,612 SAR",2004,"31,165 SAR",129106,3.92,2WD,standard,Riyadh,2,-5,Gray,individual,0
Fourd,sedan,6,1992,"59,427 SAR",1996,"28,479 SAR",199002,3810.0mpl,2WD,STANDARD,Riyadh,6,-5,Gray,individual,0
Toyoda,crossover,4,1996,"66,164 SAR",1999,"49,716 SAR",62263,15310.0mpl,2WD,standard,Madinah,8,-5,Gray,individual,0
Masda,suv,6,2000,"74,602 SAR",2006,"33,486 SAR",254723,9900.0mpl,2WD,STANDARD,Makkah,5,2,Color Black,individual,0
Toyoda,crossover,4,2002,,2005,"55,988 SAR",31122,15.35,2WD,standard,Dammam,4,3,Blue,individual,0
Huendae,crossover,4,2008,,2008,"76,933 SAR",1151,22.51,2WD,premium,Madinah,9,3,Red Color,individual,1
Shevy,sedan,8,1998,"112,434 SAR",2002,"63,019 SAR",82608,6570.0mpl,4WD,premium,Dhahran,1,1,Color Black,individual,0
JournalMotors,crossover,6,1998,"80,310 SAR",2004,"32,534 SAR",239959,6820.0mpl,2WD,STANDARD,Dammam,8,4,White Color,company,1
JournalMotors,suv,4,2007,"167,961 SAR",2007,"103,396 SAR",803,7.79,2WD,PREMIUM,Jeddah,5,-3,Brown,individual,0
Nesshan,suv,8,1991,,1993,"49,091 SAR",66002,10.06,4WD,standard,Jeddah,5,1,Color Black,individual,0
Nesshan,crossover,4,2001,"60,875 SAR",2006,"31,260 SAR",209458,21.67,2WD,standard,Dhahran,11,2,Gray,company,0
Toyoda,suv,4,1997,,2002,"66,741 SAR",106497,11.17,2WD,PREMIUM,Dammam,12,2,White,individual,1
Toyoda,suv,4,2000,"107,427 SAR",2001,"88,949 SAR",6729,10690.0mpl,4WD,standard,Madinah,6,-2,White,individual,0
Toyoda,sedan,6,1994,"63,595 SAR",2000,"36,201 SAR",67755,16.69,4WD,standard,Makkah,6,2,Black,individual,0
Masda,suv,4,2007,"119,972 SAR",2010,"74,826 SAR",36381,9620.0mpl,2WD,PREMIUM,Jeddah,13,1,Blue,individual,0
Fourd,crossover,4,1997,,1999,"72,621 SAR",82191,6.27,2WD,premium,Makkah,2,3,Black,individual,0
Huendae,sedan,8,2003,"52,779 SAR",2008,"30,258 SAR",93845,14360.0mpl,2WD,standard,Dhahran,2,3,Gray,individual,1
Toyoda,sedan,4,1998,,2002,"48,550 SAR",78965,21790.0mpl,4WD,standard,Dhahran,13,2,Gray,individual,1
Nesshan,sedan,8,1995,"45,046 SAR",2001,"22,348 SAR",55062,14530.0mpl,2WD,standard,Jeddah,8,3,Color Black,individual,1
Toyoda,suv,4,2001,"91,313 SAR",2007,"52,504 SAR",126671,10.39,2WD,STANDARD,Dhahran,0,3,White,individual,0
JournalMotors,crossover,8,1996,"77,191 SAR",1999,"43,449 SAR",105713,3430.0mpl,2WD,standard,Madinah,12,-2,Gray,company,1
Shevy,suv,4,2000,,2000,"64,295 SAR",1128,8940.0mpl,2WD,standard,Madinah,7,2,Color Black,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2007,"32,126 SAR",238239,9.89,2WD,standard,Riyadh,5,2,White,individual,1
Huendae,crossover,4,2003,"88,668 SAR",2008,"45,750 SAR",43457,9.69,2WD,PREMIUM,Dhahran,4,2,Black,individual,1
Masda,sedan,8,2002,"86,930 SAR",2006,"48,467 SAR",42331,7060.0mpl,4WD,premium,Riyadh,8,1,Black,individual,0
Toyoda,sedan,4,2006,"94,096 SAR",2009,"70,704 SAR",33452,19.39,2WD,premium,Madinah,11,1,White,individual,0
Mercetes,crossover,4,1997,"110,229 SAR",1999,"68,799 SAR",20167,6390.0mpl,2WD,PREMIUM,Dammam,12,2,Red,individual,0
JournalMotors,suv,6,1999,"122,874 SAR",2006,"49,902 SAR",291566,3.73,4WD,STANDARD,Dhahran,9,2,Silver Color,individual,0
JournalMotors,suv,4,2000,,2008,"47,388 SAR",376174,8550.0mpl,4WD,PREMIUM,Riyadh,3,-2,White,company,1
Honta,suv,4,2006,,2010,"51,526 SAR",32435,15.71,2WD,standard,Dhahran,11,3,Red,individual,0
Huendae,suv,6,2005,,2007,"59,661 SAR",14913,11.24,2WD,STANDARD,Dammam,12,2,White,individual,1
Honta,suv,4,2006,"84,014 SAR",2013,"39,696 SAR",140021,12660.0mpl,2WD,standard,Dhahran,7,-3,Silver,individual,0
JournalMotors,sedan,6,2008,"97,897 SAR",2012,"57,614 SAR",36299,4.72,4WD,standard,Jeddah,2,2,Color Blue,individual,1
Mercetes,suv,6,1992,"106,969 SAR",1996,"62,953 SAR",91184,2940.0mpl,4WD,STANDARD,Jeddah,0,2,Gray,individual,1
Honta,suv,6,2004,"96,902 SAR",2009,"47,617 SAR",100603,5.9,4WD,standard,Jeddah,9,2,Blue,individual,0
Shevy,suv,4,2002,,2007,"85,221 SAR",101953,5.24,4WD,PREMIUM,Dammam,11,3,Color Blue,individual,1
Nesshan,crossover,4,1992,"50,937 SAR",1994,"38,556 SAR",19593,16.09,2WD,standard,Riyadh,5,4,White Color,individual,1
Nesshan,sedan,4,1998,"57,364 SAR",2002,"35,181 SAR",74501,18.53,4WD,STANDARD,Madinah,5,2,Blue,individual,0
Honta,sedan,4,2006,"67,211 SAR",2011,"36,330 SAR",98561,19.35,4WD,STANDARD,Makkah,9,2,Red,company,0
Masda,sedan,4,2007,"57,129 SAR",2011,"35,391 SAR",38994,13.11,2WD,STANDARD,Makkah,1,-5,White Color,company,0
Masda,sedan,8,1998,"47,803 SAR",2004,"22,586 SAR",132839,9.64,2WD,standard,Jeddah,14,3,Black,individual,0
Shevy,sedan,4,2009,"83,213 SAR",2014,"35,146 SAR",228928,5680.0mpl,2WD,STANDARD,Makkah,8,3,Color Black,individual,0
Toyoda,crossover,4,2004,"77,522 SAR",2011,"44,129 SAR",156470,15.1,2WD,standard,Makkah,8,2,Silver Color,company,0
Wolksvagon,sedan,6,2002,,2006,"44,236 SAR",80193,12.79,2WD,STANDARD,Dammam,2,2,White,individual,1
Toyoda,suv,4,2002,"130,395 SAR",2004,"98,519 SAR",32963,11930.0mpl,2WD,premium,Riyadh,8,-3,Blue,individual,0
Fourd,sedan,4,2000,,2004,"44,490 SAR",163075,6.54,4WD,standard,Dhahran,3,3,Color Black,individual,0
Masda,sedan,8,2003,"52,779 SAR",2008,"25,935 SAR",100664,11.68,2WD,standard,Makkah,8,3,White Color,company,0
Toyoda,suv,4,2002,"93,139 SAR",2008,"43,499 SAR",238505,12.49,2WD,STANDARD,Madinah,5,4,Silver,individual,0
Fourd,sedan,4,2007,"79,981 SAR",2010,"45,133 SAR",58920,6.77,2WD,STANDARD,Riyadh,8,3,Gray Color,individual,0
Huendae,sedan,4,1999,"58,511 SAR",2004,"30,046 SAR",88667,18.72,4WD,standard,Riyadh,6,4,Gray,individual,0
Fourd,sedan,6,2004,,2011,"32,219 SAR",154709,5.93,2WD,STANDARD,Dhahran,5,-2,Black,individual,0
Toyoda,suv,8,2001,"127,838 SAR",2006,"68,802 SAR",88943,5.7,2WD,premium,Dhahran,9,1,Silver Color,individual,0
Honta,suv,6,1999,"87,767 SAR",2002,"57,781 SAR",140452,11.92,4WD,standard,Jeddah,3,1,White Color,individual,0
Toyoda,sedan,4,2000,"59,681 SAR",2001,"54,906 SAR",23475,10.07,2WD,STANDARD,Jeddah,3,3,Gray,individual,0
Toyoda,crossover,4,2005,"79,072 SAR",2011,"45,011 SAR",44237,16.83,2WD,standard,Dammam,8,-5,Red,individual,0
Huendae,sedan,6,2001,"71,021 SAR",2001,"55,812 SAR",854,22.38,2WD,PREMIUM,Makkah,5,1,White,individual,1
Masda,sedan,6,2007,"95,978 SAR",2011,"59,458 SAR",88903,11.98,4WD,premium,Dhahran,2,3,Silver,individual,0
Nesshan,suv,8,2004,"96,902 SAR",2009,"47,617 SAR",103828,8.13,4WD,standard,Jeddah,11,3,Blue,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2009,"39,277 SAR",58290,12.61,2WD,standard,Dhahran,10,1,Silver,individual,1
Fourd,sedan,4,2003,"124,136 SAR",2009,"52,935 SAR",198957,6.67,4WD,PREMIUM,Dammam,4,-2,Blue,individual,1
Fourd,crossover,4,1995,"75,678 SAR",2001,"32,271 SAR",202475,6760.0mpl,2WD,standard,Riyadh,6,-2,Silver,individual,1
Toyoda,crossover,4,2000,"71,618 SAR",2008,"24,461 SAR",77455,19.97,2WD,standard,Dhahran,5,1,Silver,company,0
JournalMotors,sedan,8,2006,"109,778 SAR",2010,"55,377 SAR",64177,3610.0mpl,2WD,premium,Madinah,5,1,Color Black,individual,0
Huendae,suv,4,2007,"102,833 SAR",2014,"56,119 SAR",156472,15010.0mpl,4WD,STANDARD,Dhahran,5,-5,White,company,1
Honta,crossover,4,2003,"76,001 SAR",2007,"47,082 SAR",60881,13.28,4WD,STANDARD,Dhahran,1,1,White,individual,0
Shevy,suv,4,2000,"125,332 SAR",2004,"70,248 SAR",73406,3.54,4WD,standard,Dammam,3,2,Blue,individual,0
Huendae,crossover,4,2003,,2011,"23,700 SAR",145970,15.51,4WD,standard,Makkah,4,2,Red Color,individual,0
Shevy,sedan,4,1997,,2001,"31,443 SAR",187192,8540.0mpl,2WD,standard,Madinah,10,2,Silver Color,individual,0
Shevy,suv,4,1998,"100,387 SAR",2006,"28,610 SAR",179748,5.49,2WD,STANDARD,Jeddah,0,-5,White,individual,0
Honta,suv,6,2009,"106,988 SAR",2013,"56,668 SAR",154438,10900.0mpl,4WD,standard,Dammam,4,-5,Black,individual,0
Fourd,suv,6,2000,,2005,"68,259 SAR",86476,3780.0mpl,2WD,premium,Riyadh,5,-2,Gray,individual,1
Nesshan,sedan,6,1996,"64,326 SAR",2000,"39,849 SAR",77406,12890.0mpl,2WD,premium,Jeddah,0,2,Gray,individual,0
Fourd,suv,4,1997,"98,419 SAR",2000,"55,537 SAR",53727,4930.0mpl,2WD,STANDARD,Dammam,8,-3,Gray Color,individual,0
Shevy,crossover,4,1995,"105,949 SAR",2002,"45,293 SAR",80006,6.97,2WD,premium,Dammam,11,3,Red Color,individual,0
BeEmW,suv,4,1999,"102,395 SAR",2004,"45,524 SAR",114464,5.52,2WD,STANDARD,Jeddah,4,-2,Black,individual,0
Toyoda,sedan,4,1997,"56,239 SAR",1998,"46,565 SAR",19819,11.54,2WD,STANDARD,Makkah,5,2,Color Black,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2006,"49,377 SAR",21960,8.04,2WD,standard,Madinah,4,2,Red,company,0
Huendae,crossover,4,1994,"52,995 SAR",2003,"15,700 SAR",398964,18210.0mpl,2WD,standard,Makkah,4,3,Red Color,individual,0
JournalMotors,sedan,8,2007,"95,978 SAR",2010,"54,160 SAR",62970,3.3,4WD,STANDARD,Dammam,6,2,Silver Color,individual,0
Shevy,suv,6,1999,"122,874 SAR",2001,"76,691 SAR",41727,5.79,4WD,standard,Makkah,4,3,Blue,individual,0
Toyoda,crossover,6,2004,,2006,"61,500 SAR",41347,12.17,2WD,standard,Dammam,7,-5,Gray,individual,1
Honta,suv,8,1993,,1997,"36,210 SAR",78662,9.95,2WD,standard,Riyadh,10,2,Blue,individual,0
Huendae,sedan,8,2004,"53,834 SAR",2011,"25,372 SAR",249422,9510.0mpl,2WD,standard,Riyadh,5,1,White,individual,1
JournalMotors,sedan,8,1998,,2001,"39,654 SAR",18121,2610.0mpl,2WD,standard,Dhahran,6,3,Silver Color,company,1
Shevy,sedan,4,2000,"69,628 SAR",2005,"32,676 SAR",184465,10830.0mpl,2WD,STANDARD,Madinah,2,3,Silver,individual,0
Toyoda,sedan,4,1999,,2005,"29,976 SAR",300792,17.03,2WD,STANDARD,Dhahran,5,-3,White,individual,0
Toyoda,sedan,6,1997,,1997,"44,004 SAR",1213,14.25,2WD,STANDARD,Madinah,10,1,Black,company,1
Honta,sedan,4,2000,"49,734 SAR",2004,"27,729 SAR",86985,14.81,2WD,standard,Riyadh,4,-2,Color Black,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2007,"37,273 SAR",76481,12.76,2WD,STANDARD,Dhahran,8,-2,Gray Color,individual,0
Toyoda,suv,8,1999,,2003,"50,915 SAR",133930,8.59,2WD,STANDARD,Madinah,8,-2,Brown,individual,0
Honta,sedan,6,2006,"56,009 SAR",2012,"26,464 SAR",59542,11.74,2WD,standard,Riyadh,5,1,Red,individual,0
Honta,sedan,6,2000,"59,681 SAR",2004,"36,511 SAR",189016,15.67,4WD,STANDARD,Dhahran,6,1,Red,individual,1
Nesshan,sedan,4,1993,"51,956 SAR",1998,"24,254 SAR",167152,13690.0mpl,4WD,standard,Makkah,6,1,White,individual,0
Huendae,sedan,4,2003,"88,668 SAR",2007,"54,244 SAR",175109,19.72,4WD,PREMIUM,Dammam,4,2,Gray,individual,1
Toyoda,suv,4,2005,"98,840 SAR",2010,"53,195 SAR",105711,8780.0mpl,2WD,standard,Madinah,5,1,Black,company,0
Shevy,sedan,8,2004,,2009,"31,833 SAR",245638,5.93,2WD,standard,Jeddah,12,-2,Silver,individual,0
Masda,suv,6,2004,"80,752 SAR",2009,"39,582 SAR",195078,9.02,2WD,STANDARD,Dhahran,7,2,Silver,company,1
Shevy,sedan,4,1992,"71,313 SAR",1998,"32,179 SAR",245217,9.94,4WD,standard,Dhahran,1,1,Silver,individual,0
Huendae,suv,8,2000,"74,602 SAR",2002,"51,464 SAR",35242,6.28,2WD,standard,Madinah,5,3,Red,individual,0
Shevy,crossover,4,1999,"114,682 SAR",2005,"49,026 SAR",67346,7670.0mpl,2WD,premium,Jeddah,4,-3,Color Black,company,0
Geep,sedan,4,2005,"92,251 SAR",2007,"57,578 SAR",19670,7.26,4WD,standard,Makkah,10,2,Red Color,individual,0
JournalMotors,suv,4,2004,"113,052 SAR",2006,"74,481 SAR",44677,5.47,2WD,STANDARD,Riyadh,3,4,Black,individual,0
JournalMotors,crossover,6,2007,"115,173 SAR",2014,"54,707 SAR",59747,3.07,4WD,standard,Riyadh,1,-5,White Color,individual,0
Honta,sedan,8,1996,"55,136 SAR",2002,"24,749 SAR",205975,10.45,4WD,standard,Jeddah,4,2,Gray,company,0
Fourd,sedan,4,2002,"101,418 SAR",2004,"56,970 SAR",100637,10.43,2WD,premium,Dhahran,7,3,Gray,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2006,"54,881 SAR",46149,8.07,2WD,STANDARD,Dammam,3,3,Gray,individual,1
JournalMotors,suv,6,2004,,2007,"89,314 SAR",60267,3990.0mpl,2WD,premium,Jeddah,5,-3,Silver,individual,0
Toyoda,suv,6,2003,"133,003 SAR",2008,"68,003 SAR",82323,6820.0mpl,2WD,premium,Riyadh,7,4,Red,individual,0
JournalMotors,suv,4,1998,"120,465 SAR",2001,"67,978 SAR",23684,4310.0mpl,4WD,standard,Riyadh,4,2,Black,individual,0
Honta,sedan,8,2006,"56,009 SAR",2011,"30,580 SAR",69857,14.8,2WD,standard,Dammam,2,-3,Blue,individual,0
Shevy,sedan,8,2004,,2008,"38,019 SAR",74943,5040.0mpl,2WD,STANDARD,Dhahran,7,-5,White,individual,0
Shevy,sedan,4,2005,"129,151 SAR",2007,"89,342 SAR",67130,5.96,4WD,premium,Dhahran,3,2,Brown,individual,1
Mercetes,sedan,4,2006,"78,413 SAR",2010,"41,533 SAR",49923,9.35,2WD,standard,Jeddah,11,-3,Color Blue,individual,1
Toyoda,suv,4,2005,"118,608 SAR",2010,"63,834 SAR",51434,10170.0mpl,4WD,standard,Jeddah,6,2,Silver,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2009,"30,968 SAR",45289,7600.0mpl,2WD,standard,Makkah,6,2,Silver,individual,0
Honta,suv,4,2000,,2007,"45,236 SAR",116528,18.36,2WD,standard,Makkah,1,3,Blue,individual,1
Huendae,crossover,4,1996,"55,136 SAR",1999,"37,827 SAR",57048,19850.0mpl,2WD,standard,Madinah,5,3,Black,individual,0
Huendae,suv,8,1997,"84,359 SAR",2004,"39,859 SAR",120615,5.83,4WD,standard,Makkah,6,1,Silver Color,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2005,"49,054 SAR",60871,9.35,4WD,STANDARD,Dhahran,9,3,Brown,individual,0
JournalMotors,suv,4,1999,"102,395 SAR",2004,"45,524 SAR",93405,4970.0mpl,2WD,standard,Riyadh,13,3,Color Black,individual,0
Shevy,suv,4,2007,"119,972 SAR",2012,"56,302 SAR",233824,2.8,2WD,standard,Madinah,3,1,White,individual,0
Fourd,suv,4,2000,"104,443 SAR",2006,"52,090 SAR",133365,4.22,2WD,STANDARD,Dammam,2,3,Silver,individual,1
JournalMotors,crossover,4,1999,,2000,"63,874 SAR",36071,8940.0mpl,4WD,STANDARD,Dammam,8,2,Red,individual,0
Toyoda,sedan,4,2003,,2011,"21,631 SAR",166321,20370.0mpl,2WD,standard,Dhahran,7,1,Gray,individual,0
Huendae,sedan,4,2002,"62,093 SAR",2004,"47,118 SAR",14030,16580.0mpl,4WD,standard,Makkah,5,-2,Color Black,individual,0
Fourd,suv,4,2004,,2009,"66,850 SAR",236412,6.05,2WD,premium,Makkah,12,3,Gray,individual,0
Toyoda,sedan,8,1996,"55,136 SAR",2001,"32,971 SAR",97644,12.01,2WD,standard,Jeddah,3,1,Black,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2009,"40,157 SAR",114358,15130.0mpl,2WD,STANDARD,Makkah,4,2,Gray,company,1
Fourd,sedan,6,2005,"76,875 SAR",2013,"19,718 SAR",64760,2870.0mpl,2WD,standard,Makkah,7,2,Black,individual,0
Shevy,sedan,4,2000,"97,480 SAR",2005,"41,172 SAR",181845,10080.0mpl,2WD,PREMIUM,Jeddah,5,1,Color Black,individual,0
Huendae,sedan,4,2002,"51,744 SAR",2010,"18,825 SAR",156883,27.75,2WD,standard,Dammam,2,-3,Silver,individual,1
Toyoda,suv,4,1999,"105,321 SAR",2005,"54,503 SAR",116232,13460.0mpl,4WD,STANDARD,Dhahran,7,2,White,individual,0
Shevy,crossover,4,2005,"110,701 SAR",2012,"47,206 SAR",151562,7990.0mpl,4WD,standard,Jeddah,9,4,Gray,individual,1
Masda,crossover,6,2005,,2010,"45,218 SAR",203763,10510.0mpl,2WD,premium,Dammam,6,1,Blue,individual,1
Masda,crossover,4,2004,,2007,"75,211 SAR",62410,10.47,4WD,premium,Madinah,2,1,Gray,company,0
Nesshan,sedan,6,2009,"59,437 SAR",2011,"50,114 SAR",16906,20.84,2WD,STANDARD,Makkah,0,-5,Gray,individual,0
BeEmW,sedan,4,2001,"85,225 SAR",2003,"56,148 SAR",82550,9.79,4WD,standard,Dhahran,3,-2,White Color,company,0
Huendae,suv,8,2007,"85,694 SAR",2009,"59,116 SAR",32626,8.29,2WD,standard,Jeddah,5,3,Silver,individual,0
Huendae,sedan,8,1991,,1994,"27,253 SAR",34575,9.16,2WD,standard,Riyadh,4,1,Blue,individual,1
Fourd,suv,6,2001,"106,532 SAR",2004,"66,795 SAR",22405,2.07,2WD,standard,Dhahran,2,2,Silver Color,individual,0
Huendae,sedan,6,2004,,2009,"32,251 SAR",51298,18.41,2WD,standard,Jeddah,1,4,Red,individual,1
Geep,suv,4,1997,"137,787 SAR",1999,"81,699 SAR",77052,2600.0mpl,2WD,PREMIUM,Dammam,12,-2,Gray Color,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2007,"48,311 SAR",101924,4.87,2WD,standard,Jeddah,9,2,Black,individual,0
Toyoda,suv,8,1999,,2006,"63,587 SAR",73377,4.99,2WD,PREMIUM,Jeddah,11,-3,Color Black,individual,0
JournalMotors,crossover,6,2007,"115,173 SAR",2014,"54,707 SAR",84813,7.47,4WD,standard,Dammam,3,2,Red,individual,0
Geep,sedan,4,2002,"72,441 SAR",2004,"47,474 SAR",21267,8.94,2WD,STANDARD,Dhahran,8,-5,Black,individual,1
Toyoda,suv,4,2004,"96,902 SAR",2008,"65,748 SAR",38987,12.72,2WD,standard,Makkah,2,2,White,individual,0
JournalMotors,suv,4,2005,"161,439 SAR",2009,"81,437 SAR",57294,6210.0mpl,2WD,premium,Dhahran,13,1,Silver,individual,0
Nesshan,sedan,6,2004,"53,834 SAR",2009,"30,716 SAR",244909,19.58,2WD,standard,Dammam,2,3,Red,individual,0
Shevy,sedan,4,1993,,1999,"25,913 SAR",138570,7.58,2WD,STANDARD,Dhahran,12,-3,Gray,individual,0
Honta,sedan,8,2007,,2013,"26,993 SAR",120318,14410.0mpl,2WD,standard,Dammam,5,1,Gray Color,company,0
JournalMotors,suv,8,2002,"130,395 SAR",2007,"67,635 SAR",77268,2920.0mpl,4WD,STANDARD,Dammam,2,3,White,individual,1
Fourd,suv,4,2003,"110,836 SAR",2009,"45,013 SAR",285140,9.32,2WD,standard,Dammam,7,2,Gray,company,0
Shevy,crossover,8,2001,"119,316 SAR",2007,"51,007 SAR",123856,2.68,2WD,premium,Dhahran,12,1,Black,individual,0
Honta,suv,4,1996,"82,705 SAR",2001,"42,899 SAR",188270,14.79,4WD,STANDARD,Madinah,1,2,Gray Color,company,0
Honta,crossover,8,1995,"75,678 SAR",1998,"47,200 SAR",25073,9940.0mpl,2WD,premium,Dammam,9,-5,Blue,individual,0
Shevy,crossover,4,1992,"85,575 SAR",1998,"40,648 SAR",120204,5.67,4WD,standard,Jeddah,3,3,Gray,company,0
Geep,sedan,4,2006,"78,413 SAR",2008,"48,941 SAR",42281,11.98,2WD,STANDARD,Dammam,7,3,Blue,individual,0
Honta,crossover,8,2007,,2010,"47,389 SAR",106256,7.89,2WD,standard,Makkah,3,1,Silver,company,1
Fourd,sedan,6,1995,"63,065 SAR",2004,"16,984 SAR",178945,6.7,2WD,STANDARD,Dhahran,8,2,Blue,company,1
Honta,sedan,4,2005,"54,911 SAR",2008,"39,556 SAR",31831,20860.0mpl,2WD,STANDARD,Riyadh,12,2,Color Black,company,1
JournalMotors,sedan,8,2006,,2014,"20,062 SAR",306864,3.94,2WD,STANDARD,Makkah,4,1,White,individual,1
JournalMotors,suv,6,1996,,1999,"54,448 SAR",28395,3.75,2WD,standard,Riyadh,10,-5,Red,individual,0
Masda,crossover,4,2001,"73,050 SAR",2006,"39,486 SAR",98799,15710.0mpl,4WD,STANDARD,Jeddah,5,-3,Color Black,individual,0
Wolksvagon,crossover,8,2006,"96,784 SAR",2012,"55,650 SAR",110883,10.37,4WD,standard,Jeddah,3,-3,White,individual,0
Huendae,sedan,4,2007,"57,129 SAR",2013,"28,208 SAR",52012,20.15,2WD,STANDARD,Madinah,7,-3,Black,individual,0
Wolksvagon,sedan,4,2003,,2009,"32,693 SAR",261972,14.64,2WD,standard,Dammam,7,2,White,individual,1
Fourd,crossover,4,2003,"106,402 SAR",2007,"59,638 SAR",39930,7.06,4WD,standard,Dammam,3,-5,Silver,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2006,"40,603 SAR",31174,10480.0mpl,2WD,standard,Dammam,0,-3,Black,individual,0
Huendae,sedan,4,1997,,1999,"69,704 SAR",37128,20.61,4WD,PREMIUM,Dhahran,2,1,Gray Color,individual,1
Shevy,sedan,8,1993,,1994,"46,068 SAR",24071,7.89,2WD,standard,Jeddah,1,3,White,individual,0
Shevy,suv,4,1998,"100,387 SAR",2004,"38,623 SAR",319220,4.97,2WD,standard,Jeddah,9,3,Black,individual,0
Masda,suv,4,2005,"82,367 SAR",2008,"53,940 SAR",49017,12.91,2WD,standard,Riyadh,4,3,Silver,individual,1
Honta,sedan,4,2007,,2010,"54,872 SAR",68248,23.87,4WD,STANDARD,Jeddah,3,2,White,individual,1
Toyoda,crossover,4,2000,,2007,"45,185 SAR",149955,18.08,2WD,STANDARD,Makkah,1,4,Gray,company,1
Toyoda,sedan,4,2004,"77,522 SAR",2010,"46,581 SAR",62026,18.48,4WD,standard,Jeddah,1,4,Black,individual,0
Mercetes,crossover,6,2001,,2007,"36,433 SAR",105570,4.17,2WD,standard,Dhahran,9,-2,Color Black,individual,0
JournalMotors,crossover,4,2009,"119,826 SAR",2009,"77,453 SAR",1011,7370.0mpl,4WD,standard,Jeddah,4,1,Gray Color,individual,1
Shevy,suv,6,1999,"143,353 SAR",2002,"76,849 SAR",56050,3.52,2WD,premium,Madinah,4,4,Silver Color,company,0
Nesshan,suv,4,2007,"143,967 SAR",2012,"67,208 SAR",247692,14010.0mpl,4WD,premium,Dammam,5,2,Gray,individual,0
Honta,suv,4,2004,"80,752 SAR",2008,"54,890 SAR",195118,15.55,2WD,standard,Jeddah,1,2,Silver,individual,1
Shevy,sedan,6,1998,"93,695 SAR",2001,"55,809 SAR",101298,6.92,2WD,PREMIUM,Madinah,3,3,Gray,individual,0
Wolksvagon,suv,4,2008,,2013,"82,984 SAR",102706,10.53,2WD,PREMIUM,Dhahran,11,-3,Black,individual,1
Shevy,crossover,4,2004,"126,619 SAR",2006,"87,590 SAR",34287,6.29,2WD,premium,Makkah,2,4,Red Color,company,1
Shevy,crossover,4,2003,"88,668 SAR",2006,"47,533 SAR",135919,6.9,2WD,standard,Madinah,7,1,Red,company,0
Shevy,suv,4,1996,,2002,"43,311 SAR",45109,3.95,2WD,standard,Madinah,7,3,Red,individual,1
Masda,suv,4,1997,"84,359 SAR",2001,"47,034 SAR",68652,9.99,4WD,standard,Makkah,7,2,White,individual,0
Fourd,suv,4,2002,,2008,"48,775 SAR",60153,4.34,2WD,STANDARD,Madinah,9,-3,Gray,company,1
Nesshan,sedan,6,2004,"64,601 SAR",2007,"46,536 SAR",61255,15.06,4WD,standard,Madinah,6,1,Red,individual,1
Mercetes,sedan,4,2001,"71,021 SAR",2006,"29,997 SAR",193042,9520.0mpl,2WD,standard,Jeddah,13,-3,White Color,individual,0
Shevy,sedan,6,1990,"57,120 SAR",1994,"32,015 SAR",45630,7.99,2WD,standard,Madinah,1,1,Gray Color,individual,0
Wolksvagon,sedan,8,2004,"64,601 SAR",2011,"35,102 SAR",132469,10.2,2WD,STANDARD,Dammam,4,2,Silver Color,individual,1
Shevy,suv,4,2000,"146,220 SAR",2003,"82,511 SAR",58476,4.36,2WD,premium,Dammam,10,2,Gray,individual,0
BeEmW,suv,4,2004,"158,274 SAR",2009,"70,368 SAR",56571,5.11,2WD,premium,Dammam,6,-2,Red,individual,0
Masda,sedan,8,2005,"54,911 SAR",2010,"26,983 SAR",52990,6.41,2WD,standard,Riyadh,9,1,Silver,company,0
JournalMotors,suv,4,2003,,2010,"52,647 SAR",142457,7920.0mpl,2WD,standard,Dammam,1,2,White,individual,0
JournalMotors,crossover,8,2002,"104,316 SAR",2008,"42,365 SAR",121463,3410.0mpl,4WD,standard,Makkah,7,4,Brown,individual,0
Nesshan,sedan,4,2002,"51,744 SAR",2004,"43,627 SAR",18495,21700.0mpl,2WD,standard,Jeddah,3,-2,White,company,0
Fourd,suv,4,1993,"90,924 SAR",1993,"55,972 SAR",1064,5.85,2WD,STANDARD,Riyadh,6,1,Gray,individual,0
