Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
JournalMotors,sedan,4,2000,"116,976 SAR",2001,"84,012 SAR",24094,12.02,4WD,premium,Madinah,9,2,Gray,individual,1
Nesshan,suv,8,2004,"96,902 SAR",2010,"50,873 SAR",58779,5.21,4WD,standard,Dhahran,2,2,White,individual,0
Toyoda,crossover,4,2004,"77,522 SAR",2010,"44,129 SAR",127385,20.06,2WD,standard,Dammam,5,2,Silver,individual,0
Huendae,suv,6,1995,"113,517 SAR",1998,"82,600 SAR",63047,10.07,4WD,premium,Madinah,3,3,Brown,individual,1
Huendae,sedan,4,2006,"67,211 SAR",2013,"34,932 SAR",119912,25.29,4WD,standard,Madinah,8,2,White,company,0
Huendae,suv,4,1992,"63,672 SAR",1994,"45,900 SAR",87854,19.47,2WD,standard,Dhahran,10,3,Gray,individual,0
Masda,sedan,8,2002,"51,744 SAR",2003,"39,118 SAR",7183,7.21,2WD,standard,Madinah,7,1,Red,individual,0
Fourd,sedan,4,1999,"95,569 SAR",2006,"38,812 SAR",251972,7.19,2WD,premium,Makkah,5,2,Gray,individual,0
Huendae,suv,4,2004,"80,752 SAR",2009,"41,886 SAR",100285,12.36,2WD,standard,Madinah,3,4,Blue,individual,0
Huendae,suv,8,1994,"66,244 SAR",2001,"29,735 SAR",283977,10.87,2WD,standard,Dammam,7,2,Blue,individual,0
Shevy,crossover,4,2000,"100,265 SAR",2006,"45,006 SAR",72053,8.23,4WD,standard,Makkah,5,3,Blue,individual,1
Toyoda,suv,4,2004,"96,902 SAR",2011,"52,654 SAR",141217,12.71,2WD,standard,Dammam,8,1,White,individual,1
Toyoda,crossover,4,2003,"76,001 SAR",2010,"43,700 SAR",70234,13.43,2WD,standard,Makkah,2,1,White,individual,0
Shevy,suv,4,2006,"141,144 SAR",2006,"91,232 SAR",1058,4.5,4WD,standard,Riyadh,8,3,White,individual,1
BeEmW,sedan,4,2001,"71,021 SAR",2009,"18,216 SAR",151157,6.64,2WD,standard,Riyadh,9,2,White,individual,0
BeEmW,sedan,4,1992,"59,427 SAR",1999,"24,134 SAR",341238,5.56,2WD,standard,Makkah,6,3,Gray,individual,0
Honta,crossover,6,1997,"78,735 SAR",2006,"26,041 SAR",170684,13.54,2WD,premium,Makkah,3,3,Black,individual,1
Toyoda,crossover,4,2003,"76,001 SAR",2008,"36,813 SAR",250700,8.93,2WD,standard,Dammam,4,3,Black,individual,0
Toyoda,sedan,4,2001,"85,225 SAR",2009,"32,342 SAR",152107,21.18,2WD,premium,Makkah,3,1,Blue,individual,0
Honta,sedan,6,2003,"63,334 SAR",2008,"32,678 SAR",109879,14.41,4WD,standard,Makkah,7,2,Brown,individual,1
JournalMotors,suv,4,2001,"106,532 SAR",2002,"80,964 SAR",10742,5.91,2WD,standard,Dammam,1,1,White,individual,0
Shevy,sedan,4,1993,"72,739 SAR",1998,"32,339 SAR",49176,12.87,4WD,standard,Riyadh,5,3,White,individual,0
Wolksvagon,sedan,4,1991,"49,939 SAR",1996,"26,877 SAR",115306,10.52,2WD,standard,Dammam,4,2,White,individual,0
Shevy,sedan,8,2005,"92,251 SAR",2013,"22,479 SAR",364767,4.82,4WD,standard,Dhahran,9,3,Brown,individual,0
BeEmW,sedan,6,2003,"88,668 SAR",2010,"39,800 SAR",96280,7.12,4WD,standard,Jeddah,5,3,Red,individual,1
Fourd,suv,4,2005,"115,313 SAR",2006,"87,637 SAR",16855,2.8,2WD,standard,Dhahran,3,1,Black,company,0
Toyoda,suv,6,2003,"114,002 SAR",2007,"66,134 SAR",163023,12.88,4WD,standard,Dhahran,9,1,Black,individual,0
Honta,sedan,6,2003,"52,779 SAR",2008,"28,457 SAR",230667,18.85,2WD,standard,Riyadh,7,2,Black,individual,1
Masda,sedan,8,2001,"60,875 SAR",2005,"33,940 SAR",34191,9.64,4WD,standard,Riyadh,5,2,Silver,individual,0
JournalMotors,suv,4,2005,"115,313 SAR",2008,"61,817 SAR",116165,4.6,2WD,standard,Jeddah,5,3,White,individual,0
Shevy,suv,8,2002,"108,662 SAR",2009,"51,614 SAR",90525,3.23,2WD,standard,Jeddah,1,2,White,individual,0
JournalMotors,suv,4,1997,"118,103 SAR",2000,"69,977 SAR",34199,2.63,4WD,standard,Riyadh,8,2,White,individual,1
Mercetes,suv,6,1997,"137,787 SAR",2003,"65,448 SAR",59019,6.39,2WD,premium,Dhahran,3,3,Blue,company,0
JournalMotors,crossover,8,2001,"85,225 SAR",2002,"64,609 SAR",38352,4.52,2WD,standard,Dammam,3,1,Brown,individual,1
Toyoda,crossover,8,2002,"74,511 SAR",2007,"42,106 SAR",103329,5.3,2WD,standard,Dammam,10,1,Silver,individual,1
Honta,sedan,4,2004,"53,834 SAR",2005,"44,768 SAR",18781,24.0,2WD,standard,Madinah,5,3,Silver,individual,0
JournalMotors,sedan,4,1996,"64,326 SAR",2001,"28,599 SAR",58649,5.42,2WD,standard,Dammam,5,3,Silver,individual,0
Toyoda,crossover,4,2002,"74,511 SAR",2007,"40,101 SAR",119477,14.55,2WD,standard,Madinah,6,3,White,company,0
JournalMotors,suv,4,1996,"115,787 SAR",2000,"61,329 SAR",83098,3.58,4WD,standard,Makkah,13,3,Silver,individual,1
JournalMotors,suv,6,1996,"96,489 SAR",2001,"42,899 SAR",90903,4.2,2WD,standard,Dammam,6,3,Gray,individual,0
JournalMotors,crossover,4,2008,"97,897 SAR",2013,"45,701 SAR",114023,5.9,2WD,standard,Riyadh,5,2,Black,individual,1
JournalMotors,sedan,4,2005,"76,875 SAR",2006,"49,953 SAR",18736,10.53,2WD,standard,Jeddah,6,4,Blue,individual,0
Shevy,sedan,4,2000,"69,628 SAR",2004,"35,123 SAR",74728,6.88,2WD,standard,Riyadh,5,3,White,company,0
Masda,suv,4,2003,"79,168 SAR",2007,"46,347 SAR",87834,9.14,2WD,standard,Dammam,12,1,Gray,individual,1
Shevy,crossover,4,2005,"129,151 SAR",2010,"60,291 SAR",99645,9.13,2WD,premium,Dammam,4,1,Gray,company,1
Fourd,suv,4,1995,"94,597 SAR",2001,"42,462 SAR",123411,4.13,2WD,standard,Dammam,5,3,Blue,individual,1
Fourd,suv,4,1999,"102,395 SAR",2003,"54,235 SAR",49512,9.01,2WD,standard,Makkah,6,2,Gray,individual,1
Fourd,sedan,6,2002,"72,441 SAR",2007,"30,596 SAR",233133,5.73,2WD,standard,Riyadh,4,2,Red,individual,0
Huendae,sedan,4,2005,"54,911 SAR",2010,"28,197 SAR",83169,17.92,2WD,standard,Jeddah,6,4,White,individual,0
JournalMotors,sedan,4,1997,"65,612 SAR",2004,"32,723 SAR",79525,5.46,2WD,standard,Dammam,3,1,White,individual,1
Fourd,sedan,8,2003,"73,890 SAR",2007,"39,137 SAR",83976,5.03,2WD,standard,Madinah,5,2,Black,company,1
Toyoda,suv,4,1999,"87,767 SAR",2000,"80,745 SAR",9320,14.19,2WD,standard,Dammam,2,3,Red,company,0
BeEmW,suv,6,2004,"189,928 SAR",2012,"48,716 SAR",149724,2.02,4WD,premium,Makkah,5,2,Brown,individual,0
Geep,sedan,4,2002,"72,441 SAR",2003,"55,055 SAR",7861,11.59,2WD,standard,Jeddah,3,1,Gray,company,0
Honta,sedan,4,2005,"54,911 SAR",2009,"33,677 SAR",47096,21.37,2WD,standard,Dhahran,6,1,Gray,individual,0
Honta,suv,4,2003,"95,002 SAR",2006,"65,178 SAR",27657,15.09,4WD,standard,Dammam,5,2,Gray,individual,0
Fourd,sedan,8,2002,"121,702 SAR",2005,"76,307 SAR",61870,6.99,4WD,premium,Dhahran,0,3,Red,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2007,"36,933 SAR",57026,16.21,2WD,standard,Dhahran,9,2,Blue,individual,0
Masda,sedan,4,2005,"65,893 SAR",2012,"34,247 SAR",88059,16.65,4WD,standard,Dhahran,6,2,White,individual,0
Shevy,sedan,6,2008,"81,581 SAR",2011,"46,036 SAR",36167,3.93,2WD,standard,Dhahran,6,1,Red,individual,0
Toyoda,sedan,4,1998,"57,364 SAR",2004,"32,654 SAR",115180,20.84,2WD,standard,Jeddah,4,3,White,individual,0
JournalMotors,suv,8,2007,"143,967 SAR",2010,"77,178 SAR",30845,5.13,4WD,standard,Makkah,10,4,Gray,individual,0
Shevy,suv,4,1993,"127,294 SAR",1997,"64,213 SAR",68215,6.46,2WD,premium,Madinah,4,1,Black,individual,0
Toyoda,sedan,4,1998,"68,837 SAR",2002,"39,933 SAR",178797,13.38,4WD,standard,Jeddah,4,2,Black,individual,0
Fourd,sedan,4,1993,"60,616 SAR",1998,"25,602 SAR",84266,10.25,2WD,standard,Makkah,10,4,Black,individual,0
Nesshan,sedan,4,1997,"56,239 SAR",2002,"30,399 SAR",65768,19.24,4WD,standard,Madinah,4,2,Black,individual,0
Honta,crossover,4,2007,"115,173 SAR",2013,"54,419 SAR",111406,10.49,4WD,premium,Dammam,6,2,Blue,individual,0
Honta,crossover,8,2006,"67,211 SAR",2013,"31,757 SAR",146640,14.07,2WD,standard,Jeddah,4,2,Silver,individual,0
Nesshan,suv,4,2008,"87,408 SAR",2011,"57,545 SAR",115034,8.67,2WD,standard,Jeddah,1,3,Blue,individual,0
Masda,suv,4,2007,"119,972 SAR",2007,"81,628 SAR",1114,6.02,2WD,premium,Makkah,7,3,Black,company,0
Toyoda,suv,4,2006,"100,817 SAR",2013,"52,172 SAR",66378,8.35,2WD,standard,Riyadh,8,3,White,company,0
BeEmW,crossover,4,2006,"94,096 SAR",2009,"58,998 SAR",58472,4.91,2WD,standard,Dhahran,1,3,Blue,individual,0
Fourd,sedan,4,1994,"61,828 SAR",1998,"31,189 SAR",48277,5.07,2WD,standard,Madinah,7,2,Black,individual,0
Nesshan,suv,4,2003,"95,002 SAR",2008,"44,349 SAR",223496,9.55,4WD,standard,Dhahran,9,3,Gray,individual,0
Honta,sedan,4,1999,"48,759 SAR",2002,"33,452 SAR",40790,22.95,2WD,standard,Madinah,8,1,Gray,individual,0
Toyoda,sedan,4,2006,"67,211 SAR",2010,"41,042 SAR",56310,11.95,2WD,standard,Jeddah,7,3,Silver,company,0
Honta,crossover,4,2000,"59,681 SAR",2008,"19,645 SAR",332793,22.03,2WD,standard,Riyadh,3,2,Silver,individual,0
Toyoda,crossover,4,1997,"94,482 SAR",2002,"55,935 SAR",57282,17.02,2WD,premium,Jeddah,8,2,Gray,individual,0
Shevy,sedan,4,2004,"90,442 SAR",2009,"42,221 SAR",122141,7.24,4WD,standard,Riyadh,6,3,Black,company,1
Geep,sedan,6,2002,"72,441 SAR",2007,"32,126 SAR",215609,8.13,2WD,standard,Dammam,4,3,White,individual,1
Honta,crossover,4,2001,"85,225 SAR",2004,"58,913 SAR",117675,10.39,2WD,premium,Madinah,3,1,Red,individual,1
Fourd,sedan,6,2001,"71,021 SAR",2006,"36,838 SAR",88977,4.51,2WD,standard,Madinah,2,3,Gray,individual,1
Toyoda,sedan,4,1995,"75,678 SAR",2000,"40,729 SAR",55411,14.44,2WD,premium,Dhahran,9,3,White,company,0
Fourd,suv,6,2007,"119,972 SAR",2011,"63,882 SAR",161062,3.06,2WD,standard,Jeddah,1,3,Red,individual,0
Huendae,suv,4,1994,"66,244 SAR",1996,"58,646 SAR",46485,16.74,2WD,standard,Dhahran,1,3,Black,individual,1
Shevy,crossover,4,2004,"108,530 SAR",2004,"66,811 SAR",1040,10.81,4WD,standard,Dhahran,5,3,Silver,individual,0
Shevy,suv,6,2002,"152,128 SAR",2009,"65,034 SAR",138946,5.81,2WD,premium,Riyadh,8,2,White,company,0
JournalMotors,crossover,4,1996,"77,191 SAR",2001,"34,319 SAR",109400,5.99,2WD,standard,Dhahran,8,2,Black,individual,0
JournalMotors,suv,4,2007,"143,967 SAR",2010,"90,267 SAR",34762,3.45,4WD,standard,Dhahran,1,3,Blue,company,0
Honta,sedan,6,2001,"71,021 SAR",2002,"65,623 SAR",18475,16.54,2WD,premium,Makkah,3,2,White,individual,0
Masda,crossover,4,2008,"83,912 SAR",2012,"46,785 SAR",36484,12.35,4WD,standard,Dammam,4,3,White,individual,0
Huendae,suv,4,2005,"82,367 SAR",2010,"40,475 SAR",90396,11.27,2WD,standard,Dhahran,10,1,Black,individual,0
Fourd,suv,4,2000,"104,443 SAR",2002,"61,928 SAR",99052,3.49,2WD,standard,Riyadh,8,2,Red,individual,0
Fourd,sedan,8,2003,"103,447 SAR",2011,"27,860 SAR",155955,3.75,2WD,premium,Makkah,11,2,White,individual,1
Masda,suv,8,2003,"95,002 SAR",2008,"46,683 SAR",57186,7.23,4WD,standard,Madinah,12,3,Gray,individual,0
Toyoda,suv,6,1995,"81,083 SAR",1997,"71,472 SAR",40591,11.79,2WD,standard,Dammam,1,2,Blue,individual,1
Masda,sedan,4,2007,"57,129 SAR",2011,"40,877 SAR",31576,20.19,2WD,standard,Riyadh,3,3,Gray,individual,1
Toyoda,sedan,8,1998,"57,364 SAR",2005,"29,685 SAR",98187,11.31,2WD,standard,Madinah,8,1,Black,company,0
Huendae,crossover,4,2001,"73,050 SAR",2007,"42,186 SAR",128082,17.75,4WD,standard,Dhahran,3,1,Silver,company,0
Fourd,sedan,4,2004,"90,442 SAR",2008,"45,623 SAR",38758,9.05,4WD,standard,Makkah,8,1,Silver,individual,0
Honta,sedan,4,2000,"49,734 SAR",2006,"25,784 SAR",45625,18.47,2WD,standard,Riyadh,8,4,Black,individual,1
Shevy,crossover,4,2005,"92,251 SAR",2012,"46,010 SAR",152909,8.05,2WD,standard,Jeddah,2,2,Black,individual,1
BeEmW,suv,4,2000,"104,443 SAR",2008,"28,129 SAR",99298,5.28,2WD,standard,Madinah,5,2,Red,company,1
Shevy,sedan,4,2002,"72,441 SAR",2009,"30,891 SAR",251191,5.97,2WD,standard,Riyadh,11,1,Gray,individual,1
Shevy,suv,4,2007,"143,967 SAR",2013,"68,384 SAR",128292,6.76,4WD,standard,Dhahran,3,1,Blue,company,0
Honta,suv,4,1996,"82,705 SAR",1998,"56,911 SAR",81473,10.6,4WD,standard,Dhahran,5,2,Silver,individual,1
Nesshan,suv,8,2003,"79,168 SAR",2008,"40,848 SAR",90568,9.63,2WD,standard,Madinah,6,3,Black,individual,1
JournalMotors,suv,4,1999,"102,395 SAR",2007,"26,264 SAR",60722,4.32,2WD,standard,Jeddah,8,1,White,company,0
Shevy,crossover,8,2000,"116,976 SAR",2007,"47,506 SAR",309505,2.21,2WD,premium,Dammam,6,3,White,individual,0
Wolksvagon,suv,6,2003,"95,002 SAR",2011,"28,023 SAR",290346,4.12,2WD,standard,Jeddah,5,2,Gray,individual,0
Masda,sedan,4,1999,"48,759 SAR",2008,"14,369 SAR",480153,23.65,2WD,standard,Jeddah,9,3,Black,individual,1
Honta,suv,4,2001,"76,094 SAR",2006,"37,392 SAR",87020,14.53,2WD,standard,Jeddah,10,3,White,individual,0
Masda,sedan,4,2003,"52,779 SAR",2004,"41,696 SAR",53287,22.3,2WD,standard,Jeddah,2,4,Black,individual,0
Wolksvagon,suv,4,1999,"87,767 SAR",2005,"43,148 SAR",284102,5.6,2WD,standard,Dammam,5,2,Red,individual,0
Fourd,crossover,4,2009,"99,855 SAR",2013,"50,371 SAR",91276,8.77,2WD,standard,Makkah,5,3,Silver,company,0
Fourd,crossover,6,2004,"108,530 SAR",2011,"51,551 SAR",70492,3.11,4WD,standard,Madinah,3,2,Gray,individual,0
Toyoda,crossover,4,2003,"91,202 SAR",2008,"48,962 SAR",221123,11.95,4WD,standard,Dhahran,6,1,Black,individual,1
Honta,suv,4,2002,"77,616 SAR",2007,"38,140 SAR",43179,10.42,2WD,standard,Riyadh,9,2,White,individual,0
Nesshan,suv,6,2000,"89,522 SAR",2007,"46,999 SAR",133827,14.01,4WD,standard,Dammam,2,2,Black,individual,0
Shevy,sedan,4,2003,"88,668 SAR",2009,"37,905 SAR",117954,7.09,4WD,standard,Jeddah,7,1,Silver,individual,0
Honta,crossover,4,1996,"77,191 SAR",2000,"52,470 SAR",28152,16.6,2WD,premium,Makkah,3,4,Gray,individual,1
Honta,crossover,4,2006,"94,096 SAR",2015,"27,876 SAR",291375,17.08,2WD,premium,Dhahran,8,1,Silver,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2005,"40,878 SAR",38887,8.09,2WD,standard,Riyadh,4,2,Black,individual,0
Toyoda,crossover,4,2007,"82,266 SAR",2013,"42,572 SAR",42828,11.82,2WD,standard,Madinah,11,1,Gray,individual,0
Shevy,sedan,4,1991,"58,262 SAR",1994,"31,233 SAR",70788,5.95,2WD,standard,Makkah,11,4,Blue,individual,0
Honta,sedan,4,1998,"47,803 SAR",2005,"24,845 SAR",62128,18.11,2WD,standard,Jeddah,8,1,Black,company,0
Toyoda,crossover,4,2004,"93,026 SAR",2010,"53,489 SAR",132183,10.12,4WD,standard,Dammam,3,2,Gray,individual,0
Huendae,sedan,6,2004,"53,834 SAR",2010,"27,980 SAR",307808,15.85,2WD,standard,Dhahran,3,1,White,company,0
BeEmW,suv,4,2004,"113,052 SAR",2005,"73,461 SAR",38117,3.77,2WD,standard,Dhahran,7,1,Gray,individual,0
Fourd,sedan,4,2002,"101,418 SAR",2005,"63,589 SAR",66877,9.63,2WD,premium,Makkah,1,3,Black,individual,0
Honta,suv,8,2004,"80,752 SAR",2011,"42,288 SAR",137097,8.06,2WD,standard,Dhahran,2,4,White,individual,1
Fourd,sedan,8,1994,"74,194 SAR",1999,"32,986 SAR",98554,6.0,4WD,standard,Makkah,5,1,Black,company,0
Honta,suv,8,2004,"113,052 SAR",2006,"77,988 SAR",101988,9.3,2WD,premium,Dammam,2,2,White,individual,0
Honta,crossover,4,2007,"82,266 SAR",2009,"65,547 SAR",35940,17.03,4WD,standard,Jeddah,9,3,Gray,individual,1
Nesshan,suv,4,1999,"102,395 SAR",2005,"50,800 SAR",109501,10.15,2WD,premium,Makkah,13,3,Blue,individual,1
Huendae,sedan,4,2007,"57,129 SAR",2012,"30,880 SAR",112252,18.41,2WD,standard,Riyadh,4,1,Red,individual,0
Toyoda,crossover,4,1997,"80,985 SAR",2001,"54,398 SAR",38970,16.06,4WD,standard,Jeddah,10,1,Red,individual,0
Honta,sedan,4,2007,"68,555 SAR",2015,"20,309 SAR",160634,23.39,4WD,standard,Dammam,6,4,Silver,company,0
Honta,suv,4,2002,"130,395 SAR",2007,"67,279 SAR",49421,11.25,4WD,premium,Jeddah,11,2,Silver,company,1
Toyoda,suv,6,1995,"81,083 SAR",2001,"41,855 SAR",245104,5.71,2WD,standard,Dhahran,6,2,Blue,individual,1
JournalMotors,sedan,8,2004,"90,442 SAR",2011,"45,107 SAR",134068,3.34,4WD,standard,Jeddah,2,1,Black,individual,1
Fourd,crossover,4,1992,"71,313 SAR",1996,"35,973 SAR",80456,7.75,2WD,standard,Dammam,7,3,Gray,company,0
Masda,suv,6,2007,"143,967 SAR",2012,"67,208 SAR",211409,8.44,4WD,premium,Jeddah,8,1,Gray,individual,0
BeEmW,sedan,4,1994,"61,828 SAR",1997,"34,889 SAR",34619,8.14,2WD,standard,Madinah,6,1,Gray,individual,0
Honta,crossover,4,2002,"62,093 SAR",2007,"35,428 SAR",178701,20.21,2WD,standard,Jeddah,3,2,Black,individual,0
Masda,suv,4,1998,"100,387 SAR",2002,"53,172 SAR",150670,9.64,2WD,premium,Riyadh,4,2,Silver,individual,0
Shevy,sedan,6,2005,"107,626 SAR",2012,"51,122 SAR",92130,6.47,2WD,premium,Dhahran,3,2,Brown,individual,0
Huendae,sedan,4,1993,"43,297 SAR",1997,"27,881 SAR",38580,19.0,2WD,standard,Dammam,8,1,Silver,company,1
Fourd,suv,4,2003,"110,836 SAR",2007,"61,968 SAR",160512,5.23,2WD,standard,Madinah,3,2,Black,company,1
Shevy,sedan,4,2000,"69,628 SAR",2007,"28,128 SAR",360915,8.42,2WD,standard,Madinah,10,1,Black,individual,1
Honta,crossover,4,1990,"58,752 SAR",1995,"35,286 SAR",94888,17.34,4WD,standard,Jeddah,3,1,Gray,individual,0
Toyoda,suv,4,2003,"114,002 SAR",2005,"86,134 SAR",18740,8.25,4WD,standard,Makkah,9,3,Brown,individual,0
Wolksvagon,sedan,4,1992,"50,937 SAR",1999,"29,288 SAR",98976,9.22,2WD,standard,Madinah,2,2,Blue,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2009,"29,099 SAR",88446,16.23,2WD,standard,Makkah,12,2,White,individual,0
Nesshan,suv,4,1998,"71,705 SAR",2004,"37,268 SAR",71142,15.09,2WD,standard,Makkah,9,2,White,individual,0
JournalMotors,suv,8,2002,"108,662 SAR",2010,"27,871 SAR",132167,4.05,2WD,standard,Dammam,10,3,Red,individual,0
Masda,sedan,4,2006,"56,009 SAR",2011,"29,051 SAR",60924,10.93,2WD,standard,Jeddah,2,4,White,individual,0
Huendae,suv,8,2007,"85,694 SAR",2012,"38,004 SAR",173705,8.59,2WD,standard,Dhahran,9,4,Black,individual,0
Huendae,suv,6,2003,"79,168 SAR",2007,"41,933 SAR",130866,9.06,2WD,standard,Dammam,8,1,Gray,individual,0
Huendae,suv,8,2007,"143,967 SAR",2014,"71,803 SAR",342720,5.81,4WD,premium,Makkah,3,1,White,individual,0
JournalMotors,sedan,6,1999,"81,916 SAR",2001,"56,808 SAR",20084,5.97,4WD,standard,Dammam,2,2,Gray,individual,0
Huendae,crossover,4,2004,"64,601 SAR",2006,"49,021 SAR",17206,16.37,2WD,standard,Makkah,10,2,Silver,individual,0
Fourd,suv,4,2004,"158,274 SAR",2006,"98,786 SAR",38446,4.84,2WD,premium,Jeddah,4,3,Gray,individual,0
Mercetes,crossover,6,1997,"78,735 SAR",2000,"44,430 SAR",22142,8.96,2WD,standard,Dhahran,6,3,Black,individual,0
Wolksvagon,sedan,8,1995,"75,678 SAR",2002,"37,205 SAR",336125,10.28,2WD,premium,Madinah,10,1,White,individual,0
Masda,suv,4,1994,"111,291 SAR",1998,"58,947 SAR",129281,9.22,4WD,premium,Madinah,8,3,Black,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2004,"50,540 SAR",18871,7.43,2WD,standard,Jeddah,5,1,Black,company,0
Shevy,sedan,4,2003,"124,136 SAR",2006,"77,833 SAR",56854,6.15,4WD,premium,Riyadh,3,3,Silver,individual,0
Toyoda,suv,6,2003,"95,002 SAR",2008,"51,130 SAR",110498,11.74,2WD,standard,Madinah,12,3,Black,individual,0
Toyoda,suv,6,2005,"98,840 SAR",2010,"53,195 SAR",55003,10.76,2WD,standard,Dhahran,6,3,Silver,company,0
Fourd,suv,4,2003,"110,836 SAR",2007,"62,123 SAR",87536,4.02,2WD,standard,Makkah,0,3,Silver,individual,0
Fourd,suv,4,2001,"127,838 SAR",2009,"32,790 SAR",163221,5.04,4WD,standard,Dhahran,6,2,Gray,individual,0
Fourd,suv,4,2007,"143,967 SAR",2008,"109,414 SAR",11610,3.03,4WD,standard,Madinah,2,1,White,individual,0
Shevy,sedan,4,1997,"78,735 SAR",2002,"36,755 SAR",45091,7.27,4WD,standard,Dhahran,4,3,Brown,individual,1
Toyoda,sedan,4,2006,"67,211 SAR",2012,"33,042 SAR",112901,10.22,2WD,standard,Dhahran,6,4,White,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",93800,10.2,2WD,standard,Dammam,4,3,Black,individual,0
Shevy,suv,4,1997,"98,419 SAR",2005,"28,049 SAR",146894,5.26,2WD,standard,Dhahran,2,1,Blue,individual,0
JournalMotors,suv,8,2003,"186,204 SAR",2006,"116,458 SAR",98081,2.01,4WD,premium,Riyadh,3,1,White,company,1
Huendae,suv,4,1993,"77,935 SAR",1997,"45,408 SAR",163193,16.24,4WD,standard,Makkah,14,3,Brown,company,0
Honta,suv,4,1996,"82,705 SAR",2001,"40,641 SAR",39301,13.32,4WD,standard,Jeddah,9,1,White,individual,0
Shevy,suv,4,1999,"102,395 SAR",2000,"69,863 SAR",39409,5.08,2WD,standard,Jeddah,4,2,Red,individual,1
Shevy,sedan,4,2003,"73,890 SAR",2006,"43,780 SAR",36413,7.52,2WD,standard,Riyadh,8,2,White,individual,1
JournalMotors,suv,4,2001,"106,532 SAR",2005,"53,740 SAR",40201,5.67,2WD,standard,Madinah,4,2,Blue,individual,0
Masda,sedan,4,2001,"50,729 SAR",2005,"34,482 SAR",176849,16.53,2WD,standard,Madinah,2,3,Silver,individual,1
Honta,suv,6,2008,"104,890 SAR",2013,"48,965 SAR",233359,10.76,4WD,standard,Riyadh,12,1,Gray,individual,0
JournalMotors,suv,6,2007,"119,972 SAR",2014,"54,137 SAR",261536,2.72,2WD,standard,Dammam,2,2,Gray,individual,0
Wolksvagon,suv,4,2005,"138,376 SAR",2007,"110,358 SAR",79260,10.4,2WD,premium,Dammam,3,2,Blue,individual,0
Honta,suv,4,1997,"98,419 SAR",2005,"32,226 SAR",70751,16.17,2WD,premium,Jeddah,7,2,Gray,company,1
Masda,suv,4,1995,"81,083 SAR",2000,"39,844 SAR",46404,10.43,4WD,standard,Riyadh,9,2,Blue,individual,0
Wolksvagon,suv,4,2004,"96,902 SAR",2011,"47,639 SAR",339132,4.79,2WD,standard,Dammam,5,2,Black,individual,0
Honta,suv,6,2004,"80,752 SAR",2009,"41,886 SAR",101503,13.33,2WD,standard,Jeddah,0,4,Black,individual,0
Toyoda,suv,4,2007,"123,400 SAR",2011,"71,586 SAR",154727,8.19,4WD,standard,Jeddah,5,3,Black,individual,0
JournalMotors,suv,8,1995,"94,597 SAR",2002,"40,440 SAR",78730,4.52,2WD,standard,Makkah,9,2,Black,individual,0
JournalMotors,suv,4,1994,"92,742 SAR",1997,"54,951 SAR",22414,6.24,2WD,standard,Jeddah,5,2,Gray,individual,1
Nesshan,suv,8,2002,"77,616 SAR",2006,"43,274 SAR",78779,8.25,2WD,standard,Dhahran,8,2,White,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2009,"36,052 SAR",71065,15.28,2WD,standard,Dammam,12,1,Gray,company,0
Toyoda,crossover,4,2004,"77,522 SAR",2008,"44,971 SAR",150790,12.84,2WD,standard,Dammam,4,3,Silver,individual,0
Masda,crossover,6,1994,"52,995 SAR",1998,"28,069 SAR",169010,14.52,2WD,standard,Dhahran,5,2,Black,individual,0
Fourd,sedan,4,2001,"85,225 SAR",2008,"34,612 SAR",252418,11.73,4WD,standard,Dhahran,4,1,Black,individual,0
Shevy,sedan,4,2007,"111,974 SAR",2012,"44,929 SAR",224294,8.71,2WD,premium,Dammam,5,4,Gray,individual,0
Fourd,sedan,4,1995,"88,291 SAR",1999,"46,765 SAR",47857,9.19,2WD,premium,Dhahran,6,1,Gray,individual,1
Honta,crossover,4,2002,"62,093 SAR",2008,"33,886 SAR",73177,17.59,2WD,standard,Jeddah,11,1,White,individual,1
BeEmW,suv,4,1999,"102,395 SAR",2005,"41,585 SAR",229180,5.26,2WD,standard,Madinah,8,1,Silver,company,0
BeEmW,sedan,4,2005,"92,251 SAR",2009,"51,706 SAR",45341,8.04,4WD,standard,Jeddah,3,1,Silver,company,0
Nesshan,sedan,4,2004,"64,601 SAR",2007,"42,104 SAR",137497,18.2,4WD,standard,Madinah,4,3,Blue,individual,0
Fourd,suv,8,2000,"104,443 SAR",2005,"46,435 SAR",67108,1.8,2WD,standard,Dhahran,6,2,White,company,0
JournalMotors,sedan,8,2003,"73,890 SAR",2007,"39,137 SAR",47105,5.74,2WD,standard,Jeddah,10,3,Black,company,1
Fourd,sedan,4,1998,"93,695 SAR",2003,"41,656 SAR",58480,6.42,2WD,premium,Dammam,14,2,Black,individual,0
Fourd,sedan,4,2001,"85,225 SAR",2007,"38,255 SAR",118574,9.71,4WD,standard,Makkah,5,1,Silver,individual,1
