Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Nesshan,crossover,8,1999,"70,214 SAR",2002,"43,792 SAR",51988,9.41,4WD,standard,Riyadh,7,2,Black,individual,0
Masda,sedan,6,1999,"68,263 SAR",2006,"37,450 SAR",314765,17.17,2WD,premium,Dhahran,2,3,Silver,company,0
Shevy,suv,4,1996,"115,787 SAR",2001,"51,478 SAR",100221,5.67,4WD,standard,Dhahran,12,2,White,company,0
Toyoda,sedan,6,2005,"65,893 SAR",2005,"46,648 SAR",714,12.38,2WD,standard,Madinah,7,4,White,individual,0
Shevy,sedan,4,2004,"90,442 SAR",2011,"40,811 SAR",258030,6.85,4WD,standard,Makkah,3,2,Gray,individual,0
Toyoda,suv,6,2004,"96,902 SAR",2006,"65,892 SAR",100389,11.29,2WD,standard,Riyadh,12,1,Black,individual,0
Masda,suv,4,2006,"100,817 SAR",2013,"47,636 SAR",137587,12.64,4WD,standard,Dammam,11,2,White,individual,0
JournalMotors,crossover,4,2005,"129,151 SAR",2011,"52,451 SAR",251704,7.97,2WD,premium,Makkah,6,2,Red,individual,0
Huendae,sedan,8,2003,"52,779 SAR",2009,"24,938 SAR",118082,11.02,2WD,standard,Dhahran,6,3,White,individual,0
JournalMotors,sedan,4,1996,"77,191 SAR",1999,"41,380 SAR",111064,6.08,4WD,standard,Dammam,4,2,White,individual,0
Honta,sedan,4,1995,"45,046 SAR",2000,"25,701 SAR",193033,23.85,2WD,standard,Dhahran,3,2,Red,individual,0
Honta,suv,4,1991,"74,908 SAR",1996,"36,441 SAR",255374,16.16,4WD,standard,Dhahran,8,2,Red,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2009,"37,231 SAR",102912,6.13,2WD,standard,Makkah,0,2,Gray,individual,0
Huendae,crossover,6,2002,"74,511 SAR",2005,"46,356 SAR",100272,12.88,4WD,standard,Riyadh,11,3,Silver,individual,1
Huendae,crossover,8,1995,"64,866 SAR",2003,"18,389 SAR",131667,12.13,4WD,standard,Dhahran,9,3,White,individual,0
Wolksvagon,sedan,6,2005,"92,251 SAR",2011,"50,126 SAR",105611,7.69,2WD,premium,Makkah,6,1,White,company,1
Toyoda,suv,4,2007,"102,833 SAR",2014,"53,216 SAR",140147,13.34,2WD,standard,Riyadh,6,2,Silver,individual,0
Wolksvagon,crossover,4,1993,"62,348 SAR",1999,"32,265 SAR",63251,9.09,2WD,standard,Jeddah,9,3,Black,company,0
Huendae,suv,4,2005,"98,840 SAR",2009,"55,108 SAR",63032,14.58,4WD,standard,Riyadh,7,2,Blue,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2010,"32,219 SAR",39811,6.42,2WD,standard,Madinah,8,2,White,individual,0
Wolksvagon,sedan,8,2006,"67,211 SAR",2011,"36,172 SAR",60152,8.21,2WD,standard,Jeddah,6,2,Silver,individual,0
Honta,sedan,4,2004,"64,601 SAR",2007,"44,320 SAR",24164,27.49,4WD,standard,Riyadh,6,1,Blue,individual,0
Masda,sedan,4,2002,"62,093 SAR",2006,"34,619 SAR",80298,14.37,4WD,standard,Madinah,8,2,Black,company,0
Toyoda,suv,4,2005,"98,840 SAR",2007,"70,944 SAR",89420,7.91,2WD,standard,Makkah,10,3,Silver,individual,0
Shevy,sedan,4,2008,"97,897 SAR",2012,"46,914 SAR",167571,9.96,4WD,standard,Dhahran,7,2,White,individual,0
JournalMotors,suv,6,1992,"124,798 SAR",1997,"58,259 SAR",90513,4.89,2WD,premium,Dammam,6,3,Gray,individual,1
Toyoda,sedan,4,2001,"60,875 SAR",2006,"37,841 SAR",98072,18.17,2WD,standard,Dhahran,11,2,Gray,individual,1
Fourd,crossover,4,2004,"90,442 SAR",2008,"47,904 SAR",85684,11.17,2WD,standard,Jeddah,8,2,Brown,company,1
Toyoda,suv,4,2004,"135,663 SAR",2005,"131,050 SAR",19510,13.63,2WD,premium,Madinah,3,2,Silver,individual,1
JournalMotors,sedan,8,2004,"105,516 SAR",2009,"44,455 SAR",198536,4.95,2WD,premium,Jeddah,7,4,Silver,individual,1
Shevy,sedan,6,2009,"83,213 SAR",2014,"35,146 SAR",186943,8.74,2WD,standard,Madinah,4,2,White,individual,0
Masda,crossover,4,2004,"77,522 SAR",2008,"50,185 SAR",172723,15.35,4WD,standard,Dhahran,3,2,Black,individual,0
Masda,sedan,6,2008,"69,926 SAR",2012,"42,885 SAR",63629,16.18,4WD,standard,Dammam,4,1,White,individual,0
Toyoda,sedan,4,2001,"85,225 SAR",2010,"26,462 SAR",195024,14.73,2WD,premium,Riyadh,11,1,Blue,company,0
Fourd,suv,6,2004,"113,052 SAR",2009,"50,262 SAR",83683,3.71,2WD,standard,Jeddah,6,3,Black,individual,0
JournalMotors,sedan,8,2005,"76,875 SAR",2010,"34,178 SAR",94344,5.21,2WD,standard,Riyadh,12,1,Black,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2005,"43,581 SAR",100701,7.2,2WD,standard,Dhahran,10,2,White,individual,1
Honta,sedan,4,1994,"44,163 SAR",2000,"24,101 SAR",118657,19.91,2WD,standard,Dammam,8,3,Gray,individual,1
Shevy,crossover,6,2003,"88,668 SAR",2005,"61,491 SAR",41243,6.5,2WD,standard,Jeddah,3,3,Gray,individual,0
JournalMotors,sedan,8,2003,"88,668 SAR",2008,"39,421 SAR",42211,4.18,4WD,standard,Dammam,11,2,Gray,company,0
Huendae,sedan,4,1996,"55,136 SAR",2002,"28,656 SAR",53141,26.0,4WD,standard,Riyadh,7,2,White,company,0
Honta,suv,4,1997,"84,359 SAR",2004,"48,717 SAR",115459,16.12,4WD,standard,Madinah,3,1,Silver,individual,0
Toyoda,sedan,4,1990,"48,960 SAR",1994,"38,368 SAR",41218,15.08,2WD,standard,Jeddah,1,1,Gray,individual,1
Masda,suv,4,1999,"87,767 SAR",2006,"41,469 SAR",52709,13.34,4WD,standard,Makkah,10,1,Silver,individual,0
Toyoda,suv,4,1999,"105,321 SAR",2003,"64,314 SAR",37532,13.24,4WD,standard,Makkah,4,1,Gray,company,0
JournalMotors,suv,8,1997,"98,419 SAR",1999,"61,428 SAR",48803,3.23,2WD,standard,Riyadh,7,2,White,individual,0
Geep,crossover,8,2006,"112,915 SAR",2009,"67,257 SAR",139148,4.67,4WD,standard,Dhahran,3,2,Blue,individual,0
Fourd,sedan,6,2007,"79,981 SAR",2012,"33,603 SAR",252372,5.47,2WD,standard,Dhahran,13,2,Silver,individual,1
Nesshan,suv,6,2008,"87,408 SAR",2016,"27,258 SAR",98923,15.08,2WD,standard,Riyadh,11,1,Gray,individual,0
Huendae,suv,4,1998,"71,705 SAR",2002,"39,979 SAR",45941,14.57,2WD,standard,Dhahran,4,2,Black,individual,0
Shevy,suv,4,2008,"171,320 SAR",2010,"106,929 SAR",39372,5.04,2WD,premium,Riyadh,4,1,Gray,company,0
Toyoda,suv,4,2004,"96,902 SAR",2007,"66,193 SAR",35339,14.06,2WD,standard,Jeddah,8,1,Red,company,0
Masda,suv,4,2004,"80,752 SAR",2007,"58,171 SAR",32954,15.64,2WD,standard,Riyadh,6,2,Silver,individual,1
Masda,suv,4,2007,"102,833 SAR",2013,"48,588 SAR",119558,9.04,4WD,standard,Madinah,5,1,Red,company,0
Wolksvagon,sedan,4,1998,"57,364 SAR",2004,"31,021 SAR",212682,16.44,2WD,standard,Riyadh,7,2,White,individual,0
Wolksvagon,sedan,4,2005,"92,251 SAR",2009,"50,840 SAR",145469,13.39,2WD,premium,Dammam,11,4,Blue,company,0
Toyoda,suv,4,2008,"146,846 SAR",2009,"127,667 SAR",50759,13.41,2WD,premium,Riyadh,1,1,Silver,individual,1
Toyoda,sedan,6,1991,"49,939 SAR",1994,"32,407 SAR",126686,13.2,2WD,standard,Dammam,6,2,Blue,individual,0
Honta,suv,8,1992,"63,672 SAR",1997,"31,288 SAR",56887,7.62,2WD,standard,Dhahran,5,2,White,individual,0
Fourd,suv,6,2003,"110,836 SAR",2009,"50,014 SAR",118196,6.34,2WD,standard,Madinah,3,4,White,company,0
Fourd,sedan,4,2000,"83,554 SAR",2004,"44,256 SAR",79318,8.4,4WD,standard,Makkah,4,3,Gray,individual,1
Honta,sedan,4,1994,"44,163 SAR",2002,"13,772 SAR",162847,24.65,2WD,standard,Jeddah,9,2,Gray,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2006,"41,708 SAR",74196,18.81,2WD,standard,Dammam,4,3,Silver,individual,0
Honta,sedan,6,1997,"65,612 SAR",2000,"45,014 SAR",73658,17.34,2WD,premium,Jeddah,10,2,Silver,individual,0
Nesshan,sedan,6,1993,"43,297 SAR",1997,"25,226 SAR",85618,17.75,2WD,standard,Dammam,10,4,White,individual,0
Fourd,suv,6,2005,"115,313 SAR",2009,"58,169 SAR",35312,4.29,2WD,standard,Riyadh,13,2,Black,individual,0
Wolksvagon,suv,6,1997,"84,359 SAR",2003,"43,655 SAR",55776,5.52,2WD,standard,Riyadh,4,2,Red,company,0
Fourd,sedan,6,2006,"78,413 SAR",2013,"31,845 SAR",345816,8.71,2WD,standard,Dammam,8,2,Gray,individual,0
Shevy,suv,4,2006,"141,144 SAR",2010,"71,200 SAR",38828,5.14,4WD,standard,Makkah,9,1,Gray,individual,0
Huendae,suv,4,2005,"115,313 SAR",2008,"79,112 SAR",33194,16.12,2WD,premium,Makkah,12,2,Black,individual,0
JournalMotors,suv,4,2002,"152,128 SAR",2006,"80,578 SAR",88632,5.38,2WD,premium,Riyadh,5,3,Gray,individual,1
Toyoda,suv,6,1997,"84,359 SAR",2006,"26,193 SAR",169421,5.98,2WD,standard,Dammam,4,2,Black,individual,0
Fourd,suv,4,2006,"164,668 SAR",2010,"83,066 SAR",38264,3.71,2WD,premium,Riyadh,10,1,Gray,company,0
Toyoda,suv,4,2004,"96,902 SAR",2008,"59,173 SAR",39982,9.72,2WD,standard,Dammam,5,2,Black,individual,0
Masda,suv,4,2008,"87,408 SAR",2013,"45,099 SAR",103123,8.97,2WD,standard,Madinah,4,2,Silver,individual,1
Fourd,suv,8,2002,"152,128 SAR",2006,"76,549 SAR",177120,3.63,2WD,premium,Jeddah,4,3,Gray,individual,1
Shevy,suv,4,2004,"135,663 SAR",2010,"57,995 SAR",137265,3.88,4WD,standard,Riyadh,10,2,Gray,company,0
Toyoda,sedan,4,2009,"85,590 SAR",2014,"56,301 SAR",92023,18.66,4WD,standard,Madinah,3,2,Blue,individual,0
JournalMotors,crossover,4,2000,"83,554 SAR",2007,"35,719 SAR",141024,5.97,2WD,standard,Madinah,7,2,Silver,individual,0
Huendae,sedan,6,2001,"50,729 SAR",2005,"28,213 SAR",165999,13.48,2WD,standard,Makkah,13,2,White,individual,1
JournalMotors,sedan,4,2006,"78,413 SAR",2011,"36,799 SAR",190532,5.52,2WD,standard,Riyadh,0,3,Red,individual,0
Fourd,crossover,6,1993,"101,835 SAR",1997,"57,078 SAR",43215,6.81,2WD,premium,Dhahran,3,2,Gray,individual,0
JournalMotors,crossover,6,2003,"88,668 SAR",2009,"37,905 SAR",106499,5.46,2WD,standard,Jeddah,10,2,White,individual,0
Honta,sedan,4,2002,"51,744 SAR",2009,"25,549 SAR",280919,20.19,2WD,standard,Madinah,8,2,Blue,company,0
Huendae,suv,6,2003,"79,168 SAR",2006,"57,606 SAR",42788,10.65,2WD,standard,Jeddah,1,3,Gray,individual,1
Huendae,crossover,4,2004,"64,601 SAR",2008,"37,819 SAR",65828,13.66,2WD,standard,Makkah,5,2,Gray,individual,1
Fourd,suv,4,2008,"171,320 SAR",2010,"112,275 SAR",14530,4.99,2WD,premium,Dhahran,4,2,Silver,company,1
Toyoda,sedan,4,2001,"60,875 SAR",2005,"42,935 SAR",50372,24.24,2WD,standard,Makkah,9,3,Black,individual,1
Shevy,sedan,8,2006,"94,096 SAR",2013,"38,214 SAR",343872,2.94,4WD,standard,Madinah,9,3,Gray,individual,0
JournalMotors,suv,6,2002,"130,395 SAR",2009,"58,840 SAR",340494,4.9,4WD,standard,Jeddah,2,3,Gray,individual,0
Mercetes,crossover,6,1990,"95,961 SAR",1991,"72,930 SAR",9771,4.45,2WD,premium,Riyadh,1,1,Gray,individual,0
Toyoda,sedan,8,1999,"70,214 SAR",2005,"42,391 SAR",125328,13.15,4WD,standard,Dammam,3,2,Gray,individual,1
Huendae,sedan,4,2006,"56,009 SAR",2007,"49,164 SAR",40201,16.76,2WD,standard,Dhahran,3,2,Black,individual,0
Nesshan,sedan,4,1995,"63,065 SAR",1997,"47,855 SAR",44139,18.29,2WD,premium,Madinah,7,3,Red,company,0
JournalMotors,suv,4,2004,"135,663 SAR",2007,"80,382 SAR",27234,2.58,4WD,standard,Makkah,12,3,Black,individual,1
Geep,suv,8,1991,"87,393 SAR",1995,"41,881 SAR",184041,4.62,2WD,standard,Dhahran,10,3,Gray,company,0
Honta,suv,4,2003,"79,168 SAR",2008,"40,848 SAR",112407,14.43,2WD,standard,Dhahran,8,3,Black,individual,1
Mercetes,suv,8,2002,"182,553 SAR",2007,"85,221 SAR",115017,1.76,4WD,premium,Riyadh,4,1,Silver,individual,1
Fourd,suv,4,2002,"182,553 SAR",2009,"78,041 SAR",135127,5.39,4WD,premium,Madinah,6,2,Silver,individual,0
Fourd,suv,4,1994,"92,742 SAR",2001,"37,664 SAR",49065,5.27,2WD,standard,Dammam,9,4,Gray,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2009,"35,184 SAR",52390,6.19,2WD,standard,Makkah,4,1,White,company,1
Wolksvagon,sedan,6,2008,"69,926 SAR",2009,"57,753 SAR",40463,11.15,2WD,standard,Dammam,9,1,Gray,individual,1
Fourd,suv,4,2009,"149,783 SAR",2012,"98,609 SAR",54770,3.87,4WD,standard,Dhahran,2,3,Gray,individual,1
Huendae,crossover,4,1996,"55,136 SAR",2000,"35,505 SAR",72510,18.34,2WD,standard,Riyadh,8,3,Silver,individual,1
Shevy,suv,4,1996,"135,085 SAR",1997,"92,398 SAR",10149,3.58,2WD,premium,Dhahran,9,3,Black,company,0
Toyoda,sedan,8,1994,"52,995 SAR",2000,"27,424 SAR",110885,9.44,2WD,standard,Madinah,6,3,Red,individual,0
Toyoda,sedan,4,1998,"57,364 SAR",2001,"43,103 SAR",21948,18.54,2WD,standard,Riyadh,8,2,Red,company,0
Wolksvagon,sedan,6,2000,"71,618 SAR",2007,"41,077 SAR",348076,9.92,4WD,standard,Jeddah,2,2,Silver,company,1
Toyoda,crossover,8,1992,"73,350 SAR",2000,"22,775 SAR",183482,7.38,4WD,standard,Jeddah,6,1,Gray,individual,0
Masda,suv,6,1999,"87,767 SAR",2000,"63,034 SAR",35377,7.45,4WD,standard,Jeddah,7,3,Gray,individual,0
Nesshan,crossover,4,2006,"67,211 SAR",2013,"38,814 SAR",80711,22.0,2WD,standard,Jeddah,3,1,White,individual,0
Shevy,suv,4,2007,"119,972 SAR",2011,"57,493 SAR",153703,8.07,2WD,standard,Dammam,4,2,Red,company,0
Shevy,sedan,4,2005,"92,251 SAR",2008,"54,660 SAR",62619,10.07,4WD,standard,Makkah,7,1,Brown,individual,1
JournalMotors,suv,6,2004,"189,928 SAR",2006,"118,543 SAR",15842,3.94,4WD,premium,Jeddah,13,1,White,individual,0
Toyoda,sedan,8,1997,"56,239 SAR",2002,"35,312 SAR",93790,8.8,2WD,standard,Dhahran,3,3,Black,individual,1
Wolksvagon,crossover,6,1993,"62,348 SAR",2000,"33,878 SAR",120976,11.76,2WD,standard,Makkah,5,1,Black,individual,1
JournalMotors,suv,4,1996,"115,787 SAR",2000,"61,329 SAR",71952,4.83,4WD,standard,Makkah,8,2,White,individual,1
BeEmW,suv,8,2000,"104,443 SAR",2007,"46,881 SAR",77247,2.71,2WD,standard,Madinah,4,1,Silver,individual,1
JournalMotors,crossover,4,1994,"103,871 SAR",1999,"48,490 SAR",47325,8.3,2WD,premium,Madinah,7,2,Black,individual,1
Toyoda,suv,4,2001,"91,313 SAR",2007,"52,504 SAR",116144,13.35,2WD,standard,Madinah,2,2,White,individual,0
Toyoda,crossover,4,1997,"67,487 SAR",2000,"46,100 SAR",57991,10.95,2WD,standard,Madinah,4,2,Silver,individual,0
Masda,sedan,4,2003,"52,779 SAR",2006,"36,575 SAR",25046,13.46,2WD,standard,Makkah,3,3,Black,individual,0
Fourd,crossover,6,2003,"88,668 SAR",2007,"44,728 SAR",46793,6.54,2WD,standard,Riyadh,7,3,Gray,individual,0
Fourd,crossover,4,2000,"83,554 SAR",2006,"35,719 SAR",63820,4.76,2WD,standard,Dhahran,6,1,Gray,company,0
Shevy,suv,4,1999,"102,395 SAR",2003,"51,653 SAR",81431,5.94,2WD,standard,Makkah,12,2,Black,company,0
Fourd,crossover,4,1996,"77,191 SAR",1999,"43,558 SAR",28438,8.34,2WD,standard,Makkah,11,1,Silver,individual,0
Shevy,suv,6,1994,"129,839 SAR",1998,"65,497 SAR",66664,3.43,2WD,premium,Dammam,8,3,Black,company,0
JournalMotors,suv,4,1991,"104,872 SAR",1993,"72,546 SAR",83960,4.7,4WD,standard,Madinah,0,3,Gray,company,1
Fourd,sedan,4,2005,"76,875 SAR",2012,"32,864 SAR",97713,6.85,2WD,standard,Makkah,6,2,Blue,company,0
Shevy,suv,4,2006,"117,620 SAR",2011,"58,104 SAR",42509,6.6,2WD,standard,Dammam,2,3,Blue,individual,0
Toyoda,sedan,6,2004,"64,601 SAR",2008,"43,393 SAR",39001,17.29,2WD,standard,Makkah,9,3,White,individual,0
JournalMotors,sedan,4,1996,"90,056 SAR",2000,"45,428 SAR",45749,8.24,2WD,premium,Riyadh,4,2,White,individual,0
JournalMotors,sedan,4,1994,"74,194 SAR",2000,"35,242 SAR",110690,7.48,4WD,standard,Dhahran,3,3,Silver,individual,0
Nesshan,crossover,4,2002,"62,093 SAR",2005,"42,493 SAR",117156,16.93,2WD,standard,Riyadh,6,2,Silver,individual,1
Masda,crossover,4,2008,"69,926 SAR",2017,"19,824 SAR",186023,11.68,2WD,standard,Dhahran,9,2,Gray,individual,0
Geep,sedan,6,2004,"105,516 SAR",2007,"59,393 SAR",117869,4.79,2WD,premium,Riyadh,7,1,Brown,individual,1
JournalMotors,crossover,8,2001,"102,271 SAR",2007,"43,720 SAR",76708,4.53,4WD,standard,Makkah,4,2,Gray,individual,0
Geep,sedan,4,2000,"69,628 SAR",2002,"43,458 SAR",48909,13.79,2WD,standard,Riyadh,8,3,Gray,company,0
Masda,suv,4,2003,"79,168 SAR",2009,"37,406 SAR",76679,10.3,2WD,standard,Madinah,5,2,Red,individual,0
Fourd,suv,4,2004,"113,052 SAR",2007,"63,635 SAR",111767,2.92,2WD,standard,Dhahran,13,2,Black,individual,1
Fourd,suv,4,2007,"119,972 SAR",2012,"59,266 SAR",101855,5.61,2WD,standard,Makkah,3,1,Silver,individual,0
Huendae,suv,4,2000,"74,602 SAR",2005,"36,659 SAR",105354,13.83,2WD,standard,Jeddah,5,1,Gray,company,0
Honta,suv,4,1992,"63,672 SAR",1996,"35,500 SAR",83457,12.4,2WD,standard,Dammam,7,2,Silver,company,0
Honta,crossover,4,1996,"55,136 SAR",2003,"25,986 SAR",248533,14.54,2WD,standard,Riyadh,4,2,Silver,individual,1
JournalMotors,crossover,6,2000,"83,554 SAR",2007,"35,719 SAR",113025,4.81,2WD,standard,Makkah,10,1,White,company,0
Fourd,sedan,8,2002,"101,418 SAR",2007,"42,835 SAR",221477,2.58,2WD,premium,Madinah,5,2,White,individual,0
Huendae,suv,4,2004,"96,902 SAR",2005,"89,537 SAR",18040,19.29,4WD,standard,Makkah,3,3,Black,individual,0
Fourd,sedan,4,2001,"85,225 SAR",2002,"58,293 SAR",15402,4.39,4WD,standard,Dammam,7,3,White,individual,0
Nesshan,sedan,4,2004,"90,442 SAR",2007,"62,049 SAR",27365,16.91,4WD,premium,Jeddah,8,2,Black,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2007,"38,649 SAR",110473,9.27,4WD,standard,Dammam,7,3,Blue,individual,0
Honta,sedan,8,1998,"47,803 SAR",2002,"29,613 SAR",39393,11.94,2WD,standard,Dhahran,3,1,Silver,individual,0
JournalMotors,suv,6,2003,"110,836 SAR",2003,"68,230 SAR",1193,6.13,2WD,standard,Makkah,5,2,Silver,company,0
Huendae,suv,4,2005,"138,376 SAR",2012,"68,651 SAR",136183,12.62,4WD,premium,Madinah,7,3,White,individual,1
Honta,sedan,4,1991,"41,616 SAR",1999,"12,977 SAR",71463,23.73,2WD,standard,Dhahran,9,3,Black,individual,0
Nesshan,suv,4,2005,"115,313 SAR",2010,"56,664 SAR",98405,7.77,2WD,premium,Jeddah,6,2,Blue,individual,0
JournalMotors,sedan,4,2001,"71,021 SAR",2006,"31,575 SAR",106575,10.94,2WD,standard,Dhahran,9,3,White,company,0
Honta,crossover,4,2001,"60,875 SAR",2007,"28,763 SAR",137636,9.8,2WD,standard,Riyadh,5,2,White,company,0
Nesshan,crossover,4,2002,"62,093 SAR",2006,"38,081 SAR",48919,20.18,2WD,standard,Jeddah,11,2,White,individual,0
Toyoda,crossover,4,2000,"71,618 SAR",2004,"53,452 SAR",48454,18.64,2WD,standard,Makkah,1,2,White,company,0
Masda,suv,8,2009,"89,156 SAR",2012,"52,826 SAR",136887,6.49,2WD,standard,Dammam,4,3,Blue,individual,0
Shevy,sedan,4,1995,"75,678 SAR",2001,"32,352 SAR",58341,9.58,4WD,standard,Dammam,8,1,White,company,0
Mercetes,suv,4,2003,"133,003 SAR",2009,"56,858 SAR",62148,6.12,4WD,standard,Madinah,12,1,Red,individual,0
JournalMotors,sedan,4,1995,"63,065 SAR",2001,"25,612 SAR",68244,6.55,2WD,standard,Riyadh,8,4,Brown,individual,0
BeEmW,suv,4,2005,"115,313 SAR",2010,"51,139 SAR",191053,4.04,2WD,standard,Dhahran,11,3,Blue,individual,1
Masda,sedan,8,2006,"56,009 SAR",2009,"38,814 SAR",55698,9.37,2WD,standard,Dhahran,3,2,White,company,0
Shevy,suv,4,2004,"158,274 SAR",2009,"78,187 SAR",108666,5.12,2WD,premium,Riyadh,2,2,Brown,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2008,"38,019 SAR",66987,9.49,2WD,standard,Dhahran,7,3,Black,individual,0
JournalMotors,sedan,4,1996,"64,326 SAR",2002,"32,082 SAR",65794,7.64,2WD,standard,Makkah,3,3,Red,individual,1
Toyoda,sedan,4,2003,"76,001 SAR",2009,"43,155 SAR",266354,15.65,4WD,standard,Makkah,9,2,Silver,individual,1
Nesshan,suv,4,2007,"85,694 SAR",2013,"38,465 SAR",125286,10.82,2WD,standard,Riyadh,6,4,Black,company,0
Huendae,sedan,4,1993,"51,956 SAR",1997,"27,519 SAR",165336,11.31,4WD,standard,Makkah,8,3,Red,individual,0
Huendae,crossover,6,2004,"108,530 SAR",2010,"56,267 SAR",119653,16.71,4WD,premium,Jeddah,4,4,Silver,individual,1
Wolksvagon,suv,4,1999,"87,767 SAR",2004,"49,598 SAR",52207,11.09,2WD,standard,Riyadh,6,2,Gray,individual,1
JournalMotors,sedan,6,2003,"88,668 SAR",2011,"25,270 SAR",113968,6.49,4WD,standard,Makkah,2,2,Black,company,0
Toyoda,sedan,6,1994,"52,995 SAR",2001,"30,472 SAR",96967,14.97,2WD,standard,Makkah,3,1,Gray,individual,0
Wolksvagon,suv,4,1996,"115,787 SAR",1997,"101,197 SAR",10038,9.13,2WD,premium,Jeddah,3,4,Gray,individual,0
Masda,crossover,4,2004,"64,601 SAR",2009,"33,332 SAR",110452,12.29,2WD,standard,Madinah,5,3,White,individual,1
Shevy,suv,4,2002,"152,128 SAR",2007,"64,254 SAR",179213,4.81,2WD,premium,Riyadh,6,1,Silver,individual,0
Masda,suv,4,2001,"76,094 SAR",2006,"37,392 SAR",41124,11.82,2WD,standard,Jeddah,11,2,Blue,company,0
Fourd,suv,6,1997,"98,419 SAR",2001,"47,165 SAR",152877,2.89,2WD,standard,Riyadh,6,1,Red,individual,0
Honta,suv,4,1995,"94,597 SAR",1999,"54,825 SAR",204961,17.87,2WD,premium,Madinah,6,1,Red,individual,1
Wolksvagon,crossover,4,1996,"66,164 SAR",2000,"44,892 SAR",72076,14.64,2WD,standard,Dammam,3,2,Blue,individual,0
Huendae,sedan,8,2003,"63,334 SAR",2004,"53,200 SAR",14166,11.66,4WD,standard,Riyadh,1,3,Gray,company,0
Shevy,suv,4,2002,"108,662 SAR",2008,"48,775 SAR",119678,6.47,2WD,standard,Dhahran,5,2,Brown,individual,1
Mercetes,sedan,4,2007,"111,974 SAR",2012,"49,783 SAR",109509,10.07,2WD,premium,Makkah,4,1,Gray,individual,0
JournalMotors,crossover,4,1998,"112,434 SAR",2002,"56,717 SAR",79386,3.81,2WD,premium,Dammam,4,1,Silver,company,0
JournalMotors,sedan,6,2003,"73,890 SAR",2010,"33,167 SAR",125514,6.11,2WD,standard,Dhahran,6,1,Gray,individual,1
JournalMotors,suv,4,1998,"120,465 SAR",2005,"54,359 SAR",79635,7.47,4WD,standard,Riyadh,3,4,Silver,company,0
Nesshan,sedan,6,1991,"49,939 SAR",1997,"30,281 SAR",121769,18.57,4WD,standard,Riyadh,2,1,Black,individual,1
Fourd,suv,4,2007,"119,972 SAR",2008,"77,957 SAR",41063,4.1,2WD,standard,Madinah,9,3,Black,individual,0
Huendae,crossover,8,2004,"108,530 SAR",2011,"56,978 SAR",157489,7.1,4WD,premium,Jeddah,3,2,White,individual,0
Toyoda,suv,4,2001,"109,576 SAR",2004,"74,664 SAR",102801,12.28,4WD,standard,Dammam,7,2,White,individual,1
Masda,suv,4,2000,"89,522 SAR",2008,"24,110 SAR",252175,8.73,4WD,standard,Makkah,6,2,Gray,individual,0
Honta,crossover,6,2002,"74,511 SAR",2005,"51,119 SAR",68677,18.37,4WD,standard,Dammam,5,3,Black,company,0
Honta,suv,6,1998,"71,705 SAR",1999,"54,208 SAR",11660,10.85,2WD,standard,Riyadh,10,1,Silver,company,0
Shevy,sedan,4,1998,"80,310 SAR",2006,"21,629 SAR",76790,6.71,4WD,standard,Jeddah,11,2,Black,individual,1
Geep,crossover,4,2008,"97,897 SAR",2014,"46,501 SAR",120219,4.51,2WD,standard,Riyadh,3,1,Red,individual,0
Shevy,suv,4,2000,"146,220 SAR",2002,"91,263 SAR",23596,2.37,2WD,premium,Dammam,8,2,Blue,individual,0
Nesshan,sedan,6,2004,"53,834 SAR",2007,"35,255 SAR",30541,14.03,2WD,standard,Madinah,6,1,Black,individual,1
Masda,suv,6,1998,"86,046 SAR",2004,"42,689 SAR",114372,8.55,4WD,standard,Madinah,6,2,Black,individual,1
Fourd,suv,6,1992,"89,141 SAR",1999,"38,107 SAR",91201,5.4,2WD,standard,Jeddah,4,3,Blue,individual,0
Toyoda,suv,4,2005,"138,376 SAR",2013,"47,739 SAR",154909,10.34,2WD,premium,Dammam,2,3,Gray,individual,0
Shevy,suv,6,1996,"96,489 SAR",2000,"48,552 SAR",180953,5.37,2WD,standard,Makkah,8,2,Gray,company,1
Honta,suv,4,2005,"115,313 SAR",2011,"60,387 SAR",264292,12.14,2WD,premium,Makkah,1,3,White,individual,1
JournalMotors,suv,4,2006,"141,144 SAR",2009,"83,629 SAR",63637,5.09,4WD,standard,Jeddah,10,2,Silver,individual,1
Nesshan,sedan,4,2006,"56,009 SAR",2008,"47,105 SAR",75843,20.77,2WD,standard,Riyadh,3,2,Gray,individual,1
Shevy,suv,6,2000,"146,220 SAR",2005,"68,259 SAR",100212,4.57,2WD,premium,Makkah,4,1,White,individual,1
Huendae,sedan,4,2002,"51,744 SAR",2007,"27,899 SAR",255369,20.92,2WD,standard,Dhahran,3,4,White,individual,1
